Event,Execution Timestamp,Dissemination Time,Cleared,Collateralization,End-User Exception,Bespoke,Block/Off facility,Execution Venue,UPI,Product,Contract Type,Effective Date,Maturity Date,Upfront Payment,Upfront Payment Currency,Upfront Payment Date,Settlement Currency,Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Designated Maturity,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Designated Maturity,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Embedded Option,Option Strike Price,Option Type,Option Family,Option Currency,Option Premium,Option Lockout Period,Option Expiration Date,Asset Class,Rpt ID,Prev Rpt ID,Future Value Notional,Contract Subtype,Leg1 Return Type,Leg2 Return Type,Vega Notional Amount,Leg1 Fixed Payment,Leg1 Fixed Payment currency,Leg2 Fixed Payment,Leg2 Fixed Payment currency,Leg1 Underlying Asset,Leg2 Underlying Asset,Settlement date,Submission event,action,amendmentIndicator,assetClass,blockTradeIndicator,cleared,customBasketIndicator,deliveryType,disseminationIdentifier,disseminationTimestamp,effectiveDate,embeddedOptionType,event,eventDateTime,executionDateTime,expirationDate,firstExerciseDate,instrumentType,leg1CallAmount,leg1CallCurrency,leg1EffectiveNotionalAmount,leg1FixedRateDayCount,leg1FloatingRateDayCount,leg1NotionalAmount,leg1NotionalCurrency,leg1NotionalEffectiveDate,leg1NotionalEndDate,leg1NotionalScheduleType,leg1PutAmount,leg1PutCurrency,leg1ResetFrequencyMultiplier,leg1SettlementCurrency,leg1SettlementLocation,leg1UnderlyingAssetOrContractType,leg2CallAmount,leg2CallCurrency,leg2EffectiveNotionalAmount,leg2FixedRateDayCount,leg2FloatingRateDayCount,leg2NotionalAmount,leg2NotionalCurrency,leg2NotionalEffectiveDate,leg2NotionalEndDate,leg2NotionalScheduleType,leg2PutAmount,leg2PutCurrency,leg2ResetFrequencyMultiplier,leg2SettlementCurrency,leg2SettlementLocation,leg2UnderlyingAssetOrContractType,nonStandardTermIndicator,optionExerciseFrequencyMultiplier,optionExerciseFrequencyPeriod,optionPremiumAmount,optionPremiumCurrency,optionStrikePrice,optionStrikePriceCurrency,optionStrikePriceNotation,optionStyle,optionType,originalDisseminationIdentifier,otherPaymentAmount,otherPaymentCurrency,otherPaymentType,packageIndicator,packageTransactionPrice,packageTransactionPriceCurrency,packageTransactionPriceNotation,packageTransactionSpread,packageTransactionSpreadCurrency,packageTransactionSpreadNotation,platformID,postPricedSwapIndicator,primeBrokerageTransactionIndicator,productCode,productCodeType,productName,returnTriggerType,sDRreceiptTimestamp,underlierExpirationDate,leg1FixedRatePaymentFrequencyMultiplier,leg1FixedRatePaymentFrequencyPeriod,leg1FloatingRatePaymentFrequencyMultiplier,leg1FloatingRatePaymentFrequencyPeriod,leg1QuantityUnit,leg1Spread,leg1SpreadCurrency,leg1SpreadNotation,leg1TotalNotionalQuantity,leg1UnderlierCurrency,leg1UnderlierID,leg1UnderlierIDSource,leg1UnderlierTenorMultiplier,leg1UnderlierTenorPeriod,leg2FixedRatePaymentFrequencyMultiplier,leg2FixedRatePaymentFrequencyPeriod,leg2FloatingRatePaymentFrequencyMultiplier,leg2FloatingRatePaymentFrequencyPeriod,leg2QuantityUnit,leg2Spread,leg2SpreadCurrency,leg2SpreadNotation,leg2TotalNotionalQuantity,leg2UnderlierCurrency,leg2UnderlierID,leg2UnderlierIDSource,leg2UnderlierTenorMultiplier,leg2UnderlierTenorPeriod,price,priceCurrency,priceNotation,priceUnit,leg1ResetFrequencyPeriod,leg2ResetFrequencyPeriod,optionExerciseEndDate
RT,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,EquitySwap,01/01/2019,01/01/2019,0,,,USD,Float,0,ABCD,0.3444Y,0,ABCD,2500,USD,WK,XYZ,Float,0,DEFG,0.0Y,0.01,10,3400,USD,WK,PQRS,N,0,,,,0,,,Equity,EQUITY11861733,EQUITY11861708,,,,,0.000000000000000,0,,0,,,TEST1,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT+PET,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,PortfolioSwap,01/01/2019,01/01/2019,0,,,USD,Float,0,ABCD,0.3444Y,0,ABCD,2500,USD,WK,XYZ,Float,0,DEFG,0.0Y,0.01,10,3400,USD,WK,PQRS,N,0,,,,0,,,Equity,EQUITY11861734,EQUITY11861709,,,,,0.000000000000000,0,,0,,,TEST1,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT+PET,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,DividendSwap,01/01/2019,01/01/2019,0,,,USD,Float,0,,0.3444Y,0,,0,,WK,,Float,0,,0.0Y,0.01,,0,,WK,,N,0,,,,0,,,Equity,EQUITY11861735,EQUITY11861710,,,,,0.000000000000000,0,,0,,,TEST1,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT+PET,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,EquitySwap,01/01/2019,01/01/2019,0,,,USD,Equity,0,,0.3444Y,0,,2500,USD,WK,,Equity,0,,0.0Y,0.01,,3400,USD,WK,,N,0,,,,0,,,Equity,EQUITY11861736,EQUITY11861711,,,Total,Total,0.000000000000000,0,,0,,,TEST1,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,PortfolioSwap,01/01/2019,01/01/2019,0,,,USD,Equity,0,,0.3444Y,0,,2500,USD,WK,,Equity,0,,0.0Y,0.01,,3400,USD,WK,,N,0,,,,0,,,Equity,EQUITY11861737,EQUITY11861712,,,Total,Total,0.000000000000000,0,,0,,,TEST1,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,DividendSwap,01/01/2019,01/01/2019,0,,,USD,Dividend,0.04,,0.3444Y,0,,0,,WK,,Dividend,0.5,,0.0Y,0.01,,0,,WK,,N,0,,,,0,,,Equity,EQUITY11861738,EQUITY11861713,,,,,0.000000000000000,0,,0,,,TEST1,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,VarianceSwap,01/01/2019,01/01/2019,0,,,USD,,0.04,,0.3444Y,0,,0,,,,,0,,0.0Y,0.01,,0,,,,N,0,,,,0,,,Equity,EQUITY11861739,EQUITY11861714,,,,,8888.000000000000000,0,,0,,testing,,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,VolatilitySwap,01/01/2019,01/01/2019,0,,,USD,,0.04,,0.3444Y,0,,0,,,,,0,,0.0Y,0.01,,0,,,,N,0,,,,0,,,Equity,EQUITY11861740,EQUITY11861715,,,,,8888.000000000000000,0,,0,,testing,,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,EquityOption,01/01/2019,01/01/2019,0,,,USD,,0,,0.3444Y,0,,2500,USD,,,,0,,0.0Y,0.01,,0,,,,N,.04,Put,American,USD,200,,03/18/2019,Equity,EQUITY11861741,EQUITY11861716,,,,,0.000000000000000,0,,0,,,,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT+PET,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,EquityForward,01/01/2019,01/01/2019,0,,,USD,,0.04,,0.3444Y,0,,0,,,,,0,,0.0Y,0.01,,0,,,,N,0,,,,0,,,Equity,EQUITY11861742,EQUITY11861717,,,,,0.000000000000000,0,,0,,,,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,EquitySwap,01/01/2019,01/01/2019,0,,,USD,Fixed,0.04,,0.3444Y,0,ABCD,2500,USD,WK,,Fixed,0.5,,0.0Y,0.01,10,3400,USD,WK,,N,0,,,,0,,,Equity,EQUITY11861743,EQUITY11861692,,,,,0.000000000000000,0,,0,,,TEST1,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,PortfolioSwap,01/01/2019,01/01/2019,0,,,USD,Fixed,0.04,,0.3444Y,0,ABCD,2500,USD,WK,,Fixed,0.5,,0.0Y,0.01,10,3400,USD,WK,,N,0,,,,0,,,Equity,EQUITY11861744,EQUITY11861693,,,,,0.000000000000000,0,,0,,,TEST1,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,DividendSwap,01/01/2019,01/01/2019,0,,,USD,Fixed,0,,0.3444Y,0,,0,,WK,,Fixed,0,,0.0Y,0.01,,0,,WK,,N,0,,,,0,,,Equity,EQUITY11861745,EQUITY11861694,,,,,0.000000000000000,1234,USD,1234,USD,,TEST1,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,EquitySwap,01/01/2019,01/01/2019,0,,,USD,Float,0,ABCD,0.3444Y,0,ABCD,2500,USD,WK,XYZ,Float,0,DEFG,0.0Y,0.01,10,3400,USD,WK,PQRS,N,0,,,,0,,,Equity,EQUITY11861746,EQUITY11861695,,,,,0.000000000000000,0,,0,,,TEST1,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT+PET,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,PortfolioSwap,01/01/2019,01/01/2019,0,,,USD,Float,0,ABCD,0.3444Y,0,ABCD,2500,USD,WK,XYZ,Float,0,DEFG,0.0Y,0.01,10,3400,USD,WK,PQRS,N,0,,,,0,,,Equity,EQUITY11861747,EQUITY11861696,,,,,0.000000000000000,0,,0,,,TEST1,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT+PET,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,DividendSwap,01/01/2019,01/01/2019,0,,,USD,Float,0,,0.3444Y,0,,0,,WK,,Float,0,,0.0Y,0.01,,0,,WK,,N,0,,,,0,,,Equity,EQUITY11861748,EQUITY11861697,,,,,0.000000000000000,0,,0,,,TEST1,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT+PET,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,EquitySwap,01/01/2019,01/01/2019,0,,,USD,Equity,0,,0.3444Y,0,,2500,USD,WK,,Equity,0,,0.0Y,0.01,,3400,USD,WK,,N,0,,,,0,,,Equity,EQUITY11861749,EQUITY11861698,,,Total,Total,0.000000000000000,0,,0,,,TEST1,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,PortfolioSwap,01/01/2019,01/01/2019,0,,,USD,Equity,0,,0.3444Y,0,,2500,USD,WK,,Equity,0,,0.0Y,0.01,,3400,USD,WK,,N,0,,,,0,,,Equity,EQUITY11861750,EQUITY11861699,,,Total,Total,0.000000000000000,0,,0,,,TEST1,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,DividendSwap,01/01/2019,01/01/2019,0,,,USD,Dividend,0.04,,0.3444Y,0,,0,,WK,,Dividend,0.5,,0.0Y,0.01,,0,,WK,,N,0,,,,0,,,Equity,EQUITY11861751,EQUITY11861700,,,,,0.000000000000000,0,,0,,,TEST1,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,VarianceSwap,01/01/2019,01/01/2019,0,,,USD,,0.04,,0.3444Y,0,,0,,,,,0,,0.0Y,0.01,,0,,,,N,0,,,,0,,,Equity,EQUITY11861752,EQUITY11861701,,,,,8888.000000000000000,0,,0,,testing,,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,VolatilitySwap,01/01/2019,01/01/2019,0,,,USD,,0.04,,0.3444Y,0,,0,,,,,0,,0.0Y,0.01,,0,,,,N,0,,,,0,,,Equity,EQUITY11861753,EQUITY11861702,,,,,8888.000000000000000,0,,0,,testing,,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,EquityOption,01/01/2019,01/01/2019,0,,,USD,,0,,0.3444Y,0,,2500,USD,,,,0,,0.0Y,0.01,,0,,,,N,.04,Put,American,USD,200,,03/18/2019,Equity,EQUITY11861754,EQUITY11861703,,,,,0.000000000000000,0,,0,,,,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT+PET,03/18/2019 21:34:56,03/18/2019 21:49:56,Cleared,,,Y,Y,Registered Market - SEF,testing,testproduct,EquityForward,01/01/2019,01/01/2019,0,,,USD,,0.04,,0.3444Y,0,,0,,,,,0,,0.0Y,0.01,,0,,,,N,0,,,,0,,,Equity,EQUITY11861755,EQUITY11861704,,,,,0.000000000000000,0,,0,,,,01/01/2019,Cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,11/09/2020 21:53:09,11/09/2020 22:23:09,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,440000,USD,1M,,Float,0,US0001M,5.075Y,0,,440000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861770,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,New Trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swap Unwind,11/09/2020 21:57:41,11/09/2020 22:27:41,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,11/11/2020,0,,,USD,Equity,0,,5.075Y,0,,440000,USD,1M,,Float,0,US0001M,1.1667Y,0,,440000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861771,,,,Total,,0.000000000000000,0,,0,,,,11/11/2020,Swap Unwind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,11/09/2020 21:57:41,11/09/2020 22:27:41,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,440000,USD,1M,,Float,0,US0001M,5.075Y,0,,440000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861772,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,New Trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,11/10/2020 21:21:34,11/10/2020 21:51:34,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,2000000,USD,1M,,Float,0,US0001M,5.075Y,0,,2000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861773,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,New Trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Increase,11/10/2020 21:21:58,11/10/2020 21:51:58,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,440000,USD,1M,,Float,0,US0001M,5.075Y,0,,440000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861774,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,Increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swap Unwind,11/10/2020 21:21:58,11/10/2020 21:51:58,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,11/11/2020,0,,,USD,Equity,0,,5.075Y,0,,440000,USD,1M,,Float,0,US0001M,1.1667Y,0,,440000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861775,,,,Total,,0.000000000000000,0,,0,,,,11/11/2020,Swap Unwind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swap Unwind,11/10/2020 21:58:23,11/10/2020 22:28:23,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,11/12/2020,0,,,USD,Equity,0,,5.075Y,0,,440000,USD,1M,,Float,0,US0001M,1.1694Y,0,,440000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861776,,,,Total,,0.000000000000000,0,,0,,,,11/12/2020,Swap Unwind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,11/10/2020 21:58:23,11/10/2020 22:28:23,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,2000000,USD,1M,,Float,0,US0001M,5.075Y,0,,2000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861777,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,New Trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,11/10/2020 21:58:23,11/10/2020 22:28:23,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,440000,USD,1M,,Float,0,US0001M,5.075Y,0,,440000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861778,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,New Trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Increase,11/10/2020 21:58:23,11/10/2020 22:28:23,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,160000,USD,1M,,Float,0,US0001M,5.075Y,0,,160000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861779,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,Increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Trade,11/11/2020 21:39:10,11/11/2020 22:09:10,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,1000000,USD,1M,,Float,0,US0001M,5.075Y,0,,1000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861780,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,New Trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Increase,11/11/2020 21:47:21,11/11/2020 22:17:21,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,09/18/2024,0,,,USD,Equity,0,,5.075Y,0,,1000000,USD,1M,,Float,0,US0001M,5.075Y,0,,1000000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861781,,,,Total,,0.000000000000000,0,,0,,,,09/18/2024,Increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swap Unwind,11/11/2020 21:47:29,11/11/2020 22:17:29,Uncleared,Partially Collateralized,End-user,N,Y,Off Facility Swap,,Basket:TotalReturn,EquitySwap,09/16/2019,11/13/2020,0,,,USD,Equity,0,,5.075Y,0,,42000,USD,1M,,Float,0,US0001M,1.1722Y,0,,42000,USD,1M,1M,N,0,,,,0,,,Equity,EQUITY11861782,,,,Total,,0.000000000000000,0,,0,,,,11/13/2020,Swap Unwind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
